,Unnamed: 0,license,location,pmcid,pmid,doi,pubdate,source,number,text,software,version,ID,curation_label,software_upper,mention_counts
32,154378,non_comm,non_comm/Internet_Interv/PMC8350581.nxml,8350581,34401363.0,10.1016/j.invent.2021.100403,2021,Participants & procedure,5,"Adult primary care patients (N = 146) who screened positive for depression (Patient Health Questionnaire-8 (PHQ-8) ≥10; (Kroenke et al., 2009)] or anxiety [Generalized Anxiety Disorder-7 (GAD-7) ≥8; (Spitzer et al., 2006)] were randomized to receive IntelliCare immediately or following an 8-week waitlist",IntelliCare,,SM74472,software,INTELLICARE,635
33,17931,comm,comm/BMC_Bioinformatics/PMC2790469.nxml,2790469,19930644.0,10.1186/1471-2105-10-382,2009,Definition of subpopulations according to genetic distance,70,"For Shriver's dataset, which has a more complex structure than the bovine dataset, twelve subpopulations were defined by ipPCA with individuals assigned consistent with the group labels and the neighbor-joining tree shown in [36]",ipPCA,,SM92231,software,IPPCA,362
34,170435,comm,comm/Sci_Data/PMC4322573.nxml,4322573,25977788.0,10.1038/sdata.2014.31,2014,Spectral and assay library generation,35,The search identifications were then combined and statistically scored using PeptideProphet and iProphet within the TPP,iProphet,,SM80227,software,IPROPHET,401
35,41953,,,,,10.3390/s20195499,2020,4.2. Embraer Use Cases,2," For example, there are Kafka consumer packages for Apache Spark and Apache Flink",Kafka,,SM25614,software,KAFKA,1714
36,124170,comm,comm/Biotechnol_Biofuels/PMC4659200.nxml,4659200,26609323.0,10.1186/s13068-015-0381-1,2015,Gene annotation information supports further genome functional analysis and biomass production applications,17,"Subsequently, the transcripts were annotated with Gene Ontology (GO) and Pfam terms using a local installation of Interproscan 5 [66] and KEGG pathway mapping using the KEGG Automatic Annotation Server (KAAS) [67]",KEGG Automatic Annotation Server (KAAS),,SM47591,software,KEGG AUTOMATIC ANNOTATION SERVER (KAAS),296
37,70697,comm,comm/BMC_Bioinformatics/PMC5471951.nxml,5471951,28617225.0,10.1186/s12859-017-1658-0,2017,Performance comparison,32,"It needs to be mentioned that the comparison with spaced-seed is not as straightforward as with kmacs, because spaced-seed has different input parameters and requires tedious pattern templates tuning",kmacs,,SM36140,software,KMACS,215
38,127447,comm,comm/PLoS_One/PMC5428977.nxml,5428977,28498852.0,10.1371/journal.pone.0177680,2017,Metabolites,23,The SNR estimated in LCModel (defined as the peak height of NAA divided by the root mean square of the noise of the LCModel fit) was 40±7,LCModel,,SM8002,software,LCMODEL,4286
39,14969,comm,comm/PLoS_One/PMC3838388.nxml,3838388,24278330.0,10.1371/journal.pone.0080849,2013,Immunohistochemistry and confocal microscopy,30,"Sections were examined using the Leica TCS SP4 laser scanning confocal microscope and analysed with Leica Application Suite (LAS) v5 (Leica Microsystems, Heidelberg, Germany).",Leica Application Suite (LAS),,SM7984,software,LEICA APPLICATION SUITE (LAS),203
40,42812,comm,comm/Algorithms_Mol_Biol/PMC3716875.nxml,3716875,23601347.0,10.1186/1748-7188-8-14,2013,Notation and scoring model,13,LocARNA [22]).,LocARNA,,SM10925,software,LOCARNA,991
41,144745,non_comm,non_comm/Sci_Adv/PMC6620098.nxml,6620098,31309145.0,10.1126/sciadv.aaw2326,2019,Cryo-EM reveals the structure of Elp123 and its active site,3,Local amplitude scaling (LocScale) () of the Elp123 lobe maps was used to build and refine an atomic model of the Elp123 subcomplex (Fig,LocScale,,SM11687,software,LOCSCALE,316
42,168072,,,,,10.1186/s12920-018-0327-0,2018,,2," It is deposited in Cosmic database as germline pathogenic mutation according to FATHMM data, which is also supported by all prediction resources: SIFT, PolyPhen-2, MutationTaster, and LRT",LRT,,SM15020,software,LRT,2598
43,196553,comm,comm/ISME_J/PMC6298956.nxml,6298956,30171254.0,10.1038/s41396-018-0264-0,2018,Bioinformatics,6,"To use phylogenetics to equate AMF OTUs with known species, sequences representing the 52 AMF OTUs were combined with vouchered sequences downloaded from NCBI and UNITE and all sequences were aligned using MAFFT v 7.310 [46] placed in a neighbor-joining tree using MEGA v8.0 [47]",MAFFT,,SM1148,software,MAFFT,36651
44,44403,non_comm,non_comm/Sex_Transm_Infect/PMC6824617.nxml,6824617,31266818.0,10.1136/sextrans-2018-053854,2019,Statistical analyses,12,"Data were double-entered in Microsoft Access, cleaned and exported to STATA V.14.0 for analysis",Microsoft Access,,SM3993,software,MICROSOFT ACCESS,2895
45,65639,,,,,10.1186/gb-2011-12-9-r84,2011,Materials and methods,7,MOSAIK Illumina alignments were duplicate-marked using the MarkDuplicates program from the Picard software suite [,MOSAIK,,SM21015,software,MOSAIK,651
46,111084,,,,,10.1016/j.jadohealth.2020.02.014,2020,Missing data,0," To retain all respondents, missing data were imputed using multiple imputation with Mplus 8",Mplus,,SM3540,software,MPLUS,41468
47,33999,comm,comm/Sci_Rep/PMC7005327.nxml,7005327,32029766.0,10.1038/s41598-020-58689-x,2020,Genome annotation,7,"PathogenFinder predicted the strain as being “human pathogenic” with a probability of 71% due to the assignment of 54 genes to known pathogenic protein families with a median identity value of 96% (identity threshold 94%), among them 6 hits to yersiniabactin related genes",PathogenFinder,,SM8401,software,PATHOGENFINDER,289
48,11507,comm,comm/PeerJ/PMC8142932.nxml,8142932,34055480.0,10.7717/peerj.11376,2021,Overview of ProkEvo,5,"The ProkEvo pipeline is capable of processing raw, paired-end Illumina reads obtained from tens of thousands of genomes present in the NCBI database utilizing high-performance and high-throughput computational resources",ProkEvo,,SM418077,software,PROKEVO,333
49,286037,,,,,10.1186/1748-7188-5-15,2010,PROSITE signatures in protein sequences,8,P-values for a selection of PROSITE patterns of low (or moderate) complexities using the complete proteome of ,PROSITE,,SM1722,software,PROSITE,3199
50,166202,,,,,10.1080/20013078.2017.1310414,2017,PT05.13,4, The number of particles detected with the 405 nm laser was closer to the concentrations determined using the qNano,qNano,,SM15347,software,QNANO,775
51,115984,comm,comm/BMC_Genomics/PMC3639946.nxml,3639946,23575249.0,10.1186/1471-2164-14-236,2013,paper_abstract,0,"Digital gene expression analysis was performed, with both R statistics and the R-Bioconductor packages (edgeR and DESeq), on 6,471 contigs with read numbers ≥ 5 within any contigs",R-Bioconductor,,SM62469,software,R-BIOCONDUCTOR,178
52,114070,comm,comm/J_Med_Internet_Res/PMC8262666.nxml,8262666,34100769.0,10.2196/23839,2021,paper_abstract,0,Objective This study aims to understand the perceptions of women at high risk of developing breast cancer regarding their experience with using RealRisks —a DA designed to promote the uptake of breast cancer chemoprevention—and to understand their information needs,RealRisks,,SM191826,software,REALRISKS,209
53,75204,comm,comm/JMIR_Mhealth_Uhealth/PMC6505564.nxml,6505564,31017586.0,10.2196/13204,2019,Discussion,44,"In this study, we evaluated a novel smartphone app, GlucoNote, which supports self-management in patients with type 2 diabetes and prediabetes and is established on the mobile health (mHealth) platform, ResearchKit",ResearchKit,,SM62230,software,RESEARCHKIT,728
54,201437,,,,,10.1080/00288330.2016.1260606,2017,Results,7,"The ROMS mean surface temperature, ",ROMS,,SM192798,software,ROMS,1516
55,233946,,,,,10.3390/s17081926,2017,5. Design and Description of RUDO System,63,RUDO system also includes ,RUDO,,SM76453,software,RUDO,367
56,181318,,,,,http://dx.plos.org/10.1371/journal.pbio.0050202,2007,Data collection and structure determination of the PP2A AÎ± subunit and SV40 ST complex.,0, These datasets were integrated and scaled using HKL2000 and SCALEPACK [,SCALEPACK,,SM940,software,SCALEPACK,1876
57,52033,comm,comm/Int_J_Mol_Sci/PMC8348031.nxml,8348031,34360852.0,10.3390/ijms22158089,2021,4.10. Statistical Analysis,38,"For group-based analysis assessing the significance of the treatment effect at the level of individual lipid classes, we used Gene Set Enrichment Analysis (GSEA) algorithm (R package “fgsea” [106]) with lipid classes in place of gene sets",Set Enrichment Analysis (GSEA),,SM27425,software,SET ENRICHMENT ANALYSIS (GSEA),478
58,43713,comm,comm/J_Synchrotron_Radiat/PMC5182023.nxml,5182023,28009556.0,10.1107/S1600577516017884,2017,fig_caption,3,Detailed parameters of the I08 beamline used for flux and resolving power simulation in SHADOW are described in §1 and the same realistic figure errors are used as in Fig,SHADOW,,SM33856,software,SHADOW,256
59,33023,,,,,10.3390/jof7060430,2021,2.7. Statistical Analysis,0," SigmaStat and SigmaPlot software were used for statistical analysis (ANOVA) and data presentation, respectively",SigmaStat,,SM4119,software,SIGMASTAT,13298
60,296699,,,,,10.6061/clinics/2014(01)08,2014,MATERIALS AND METHODS,3," Patients who died were identified through data available in three different systems: the SINAN, the Mortality Information System (SIM) and the Hospital Admission Information System of the National Public Health System (SIH-SUS)",SINAN,,SM39052,software,SINAN,2150
61,23629,,,,,10.3390/ijms141019618,2013,Statistical Analysis,0,The statistical analyses were performed using the Stat View 4,Stat View,,SM20432,software,STAT VIEW,1284
62,141496,,,,,10.1186/s12859-021-03971-6,2021,Methods,15,"Lastly, we discuss why we do not use feature vectors from PrimAlign, the next most comparable method to TARA [",TARA,,SM85896,software,TARA,1094
63,42080,,,,,10.1186/s40793-020-00358-7,2020,fig_caption,0,The Tax4Fun workflow,Tax4Fun,,SM6732,software,TAX4FUN,1096
64,37077,,,,,10.1371/journal.pcbi.1005983,2018,fig_caption,1, All peptides who’s predicted binding affinity fell into the 95% percentile of TEPITOPEpan’s score distributions have been considered epitopes,TEPITOPEpan,,SM94712,software,TEPITOPEPAN,286
65,45915,,,,,10.1093/gigascience/gix114,2018,Data Description,22,We conducted functional annotation based on our predicted protein sequences utilizing the automated Trinotate pipeline,Trinotate,,SM47589,software,TRINOTATE,1357
66,128336,comm,comm/PPAR_Res/PMC3289875.nxml,3289875,22448169.0,10.1155/2012/929052,2012,fig_caption,1,The data from each blot was quantified using the UN-SCAN-IT program and expressed related to the signal present in control cells for each time point,UN-SCAN-IT,,SM6082,software,UN-SCAN-IT,314
67,176752,,,,,10.1371/journal.pone.0156349,2016,Results,5, The relationship between VAS and ROM was shown in the right panel (B),VAS,,SM18479,software,VAS,5900
68,201907,,,,,10.1038/s41598-018-34896-5,2018,Statistical analysis,2, We applied envfit function of the vegan packages,vegan,,SM745,software,VEGAN,21596
69,248930,,,,,10.1093/nar/gkv466,2015,MATERIALS AND METHODS,9, Yeast transformation and replica plating steps were performed as described in the ‘Terminal Homology VEGAS’ section,VEGAS,,SM15935,software,VEGAS,1478
70,2895,,,,,10.1007/s12021-020-09459-7,2020,Experimental Design,2,"A comparison of the accuracy with which the two groups could be distinguished from one another was evaluated for five measures: (1) the proposed WI, (2) Normalized Average Entorhinal Cortex Thickness, (2) Normalized Hippocampal Volume (n-HPV) segmented with FreeSurfer, (3) Normalized hippocampal Volume (n-HPV) segmented with volBrain (Manjón and Coupé ",volBrain,,SM38569,software,VOLBRAIN,425
﻿0,118260,,,,,10.1371/journal.pcbi.1008878,2021,Discussion,9," AKLIMATE can natively handle continuous, binary, categorical, ordinal and count data, and its feature sets are easily extendable",AKLIMATE,,SM450136,software,AKLIMATE,444
1,23092,comm,comm/Front_Plant_Sci/PMC4955382.nxml,4955382,27493652.0,10.3389/fpls.2016.01065,2016,Gene Amplification and Sequence Analysis,5,Amino acid sequences were deduced from the nucleotide sequences by Vector NTI and aligned by AlignX,AlignX,,SM46797,software,ALIGNX,550
2,144690,comm,comm/PLoS_One/PMC3166145.nxml,3166145,21912589.0,10.1371/journal.pone.0023214,2011,,31, FASTA alignment file containing aligned AMPHORA [ reference sequences and metagenomic sequences from 31 gene families along an oceanic depth gradient at the HOT ALOHA site [ ,AMPHORA,,SM97735,software,AMPHORA,353
3,69008,comm,comm/BMC_Bioinformatics/PMC4652366.nxml,4652366,26581440.0,10.1186/s12859-015-0815-6,2015,Availability,41,Links to the Galaxy-RNA-workbench Docker Image and the whole Galaxy Docker Image can also be found on the homepage of antaRNA.,antaRNA,,SM92006,software,ANTARNA,245
4,9454,,,,,10.1186/s12859-018-2436-3,2018,Background,6, The results on real data show the ability of ASGAL to detect RT-PCR validated alternative splicing events when they are simulated as novel events with respect to the annotated splicing graph,ASGAL,,SM90503,software,ASGAL,278
5,159912,comm,comm/Mol_Neurobiol/PMC7060977.nxml,7060977,31758402.0,10.1007/s12035-019-01822-3,2019,RNA Sequencing of Ex vivo ECs,18,"Data pre-processing involved the following steps: demultiplexing of all libraries with the Illumina® bcl2fastq 2.17.1.14 software, clipping of sequencing adapter remnants from all raw reads, merging of forward and reverse reads using BBMerge 34.48, SMRT concatamer adapter detection and read splitting, filtering of poly-A reads, and filtering of rRNA sequences with riboPicker 0.4.3 [20]",BBMerge,34.48,SM6111,software,BBMERGE,281
6,28185,comm,comm/BMC_Res_Notes/PMC5678758.nxml,5678758,29115975.0,10.1186/s13104-017-2891-3,2017,paper_abstract,0,"After assembling, the final sequences were analyzed and mapped to a previously published ATCC25923 sequence (GenBank CP009361) using bl2seq from the NCBI Blast2 package",bl2seq,,SM75876,software,BL2SEQ,510
7,126799,comm,comm/Front_Neurosci/PMC4609756.nxml,4609756,26539076.0,10.3389/fnins.2015.00380,2015,4.1. Compliance,55,"The Brainstorm backend fails one more test than the distilled background; however, it is still an early experimental test bed, and is not necessarily indicative of the final Brainstorm hardware backend being less compliant than other backends",Brainstorm,,SM25424,software,BRAINSTORM,2762
8,78802,,,,,10.2196/mhealth.9869,2019,Principal Findings,0," Equally important, the study elicited strengths and faults of the CDSS and helped identify facilities and barriers for TeleHAS implementation",CDSS,,SM37203,software,CDSS,8083
9,182572,,,,,10.1186/s12859-015-0751-5,2015,CePa ORA and CePa GSA,2," CePa GSA implements several alternatives for node level statistics and transformation functions, however, we kept the default options: for node level scores the absolute value of t-statistic was used and for computing pathway level statistics mean was used as default transformation function",CePa,,SM87091,software,CEPA,295
10,198042,comm,comm/Genome_Biol/PMC6045860.nxml,6045860,30005597.0,10.1186/s13059-018-1462-9,2018,Base calling using raw signal,32,"Despite being trained on limited amounts of data, Chiron had similar accuracies compared with Albacore v2.0.1 and outperformed the segmentation-based Albacore v1.1 This was also the case for human sequencing data, even though Chiron was trained on nonhuman data only.",Chiron,,SM10354,software,CHIRON,731
11,75120,comm,comm/PLoS_One/PMC4999207.nxml,4999207,27560151.0,10.1371/journal.pone.0161667,2016,"De novo transcriptome assembly, gene annotation and classification",6,"Trinity pipeline [20] was used to assemble the transcriptome data, which consisted of three software modules: Inchworm, Chrysalis and Butterfly",Chrysalis,,SM62675,software,CHRYSALIS,364
